"_url","title","date","court","summary","url"
"https://www.livelaw.in/high-court/rajasthan-high-court","Child Care Leave Akin To 'Privilege Leave', Not Unfettered Right: Rajasthan HC Says State Not Mandated To Grant Leave For Maximum Period Of 120 Days","(not found)","Rajasthan High Court","Child care leave is not an unfettered right and is akin to a privilege leave; not mandatory for 120 days.","https://www.livelaw.in/high-court/rajasthan-high-court/child-care-leave-akin-to-privilege-leave-not-unfettered-right-not-mandatory-for-state-to-grant-ccl-upto-maximum-limit-of-120-days-284220"
"https://www.livelaw.in/high-court/all-high-courts","High Court Orders Forest Department, Delhi Police To Evolve Mechanism For Rescuing Distressed Birds","(not found)","Delhi High Court","Delhi High Court directs the local forest department and police to establish a mechanism for rescuing distressed birds.","https://www.livelaw.in/high-court/delhi-high-court/delhi-high-court-forest-department-police-mechanism-for-rescuing-distressed-birds-284709"
"https://www.livelaw.in/high-court/gauhati-high-court","Mere Refusal To Marry Does Not Constitute Offence Of Cheating Unless Ingredients U/S 90 Of IPC Are Met: Gauhati High Court","(not found)","Gauhati High Court","Gauhati HC set aside a trial court's verdict, stating refusal to marry is not cheating without IPC Section 90 criteria.","https://www.livelaw.in/high-court/gauhati-high-court/gauhati-high-court-judgement-consensual-relationship-and-false-promise-of-marriage-case-282541"
"https://www.livelaw.in/high-court/sikkim-high-court","Sikkim High Court Upholds Conviction Of 24-Yr-Old For Committing Rape On His Grandmother","(not found)","Sikkim High Court","Sikkim High Court upheld the conviction of a man for committing rape on his grandmother, emphasizing consistency and trustworthiness of the evidence.","https://www.livelaw.in/high-court/sikkim-high-court/sikkim-high-court-upholds-rape-conviction-grandmother-rape-case-262293"
"https://www.livelaw.in/high-court/karnataka-high-court","Revenue Officials Refusing To Give Effect To Injunction Order On Premise That They Are Not Party To Suit Condemnable, Defies Logic: Karnataka HC","(not found)","Karnataka High Court","The court condemned Revenue officials for refusing to enforce injunction orders, stating they act as custodians of land records.","https://www.livelaw.in/high-court/karnataka-high-court/karnataka-high-court-revenue-implement-temporary-injunction-passed-by-civil-court-284364"
"https://www.livelaw.in/high-court/jharkhand-high-court","'Grave Charges': Jharkhand HC Upholds Punishment Handed To Ex-CISF Officer For Making Caste-Based Remarks Against Subordinate","(not found)","Jharkhand High Court","Jharkhand HC upheld punishment for ex-CISF officer's caste-based remarks, refusing to reduce disciplinary penalty.","https://www.livelaw.in/high-court/jharkhand-high-court/jharkhand-hc-uphold-20-pension-cut-gratuity-forfeiture-former-cisf-officer-caste-remarks-against-subordinate-282726"
"https://www.livelaw.in/high-court/punjab-and-haryana-high-court","Punjab & Haryana High Court Refuses Pre-Arrest Bail To Man Allegedly Involved In Staging Fake Court Hearing","(not found)","Punjab and Haryana High Court","The Punjab & Haryana High Court refused to grant anticipatory bail to a man allegedly involved in case of posing as officers of the Central Bureau of Investigation (CBI) and staging a fake virtual courtroom.","https://www.livelaw.in/high-court/punjab-and-haryana-high-court/punjab-haryana-high-court-refuses-anticipatory-bail-fake-court-hearing-impersonating-cji-chandrachud-284579"
"https://www.livelaw.in/high-court/delhi-high-court","Sending Legal Notice Or Mediation Request Doesn't Satisfy Section 12A Of Commercial Courts Act Mandating Mediation: Delhi High Court","(not found)","Delhi High Court","The Delhi High Court has observed that sending a legal notice or mediation request to a party cannot be considered as compliance with Section 12A of the Commercial Courts Act, 2015.","https://www.livelaw.in/high-court/delhi-high-court/sending-legal-notice-mediation-request-cannot-be-considered-as-compliance-of-section-12a-commercial-courts-act-284616"
"https://www.livelaw.in/high-court/patna-high-court","Seriousness Of Offence Not Ground To Deny Bail To Juvenile, 'Ends Of Justice' Mean Development, Rehabilitation, Protection Of Child: Patna HC","(not found)","Patna High Court","The Patna High Court has reiterated that the involvement of a juvenile in an offense of serious nature is not, by itself, a ground for denying bail under the Juvenile Justice (Care and Protection) Act, 2015.","https://www.livelaw.in/high-court/patna-high-court/patna-high-court-juvenile-justice-act-seriousness-offense-not-ground-deny-bail-juvenile-284455"
"https://www.livelaw.in/high-court/andhra-pradesh-high-court","S.12(10) Central Sale Tax (R&T) Rules | Can Certificate Of Export Be Filed After Completion Of Sales Tax Proceedings: AP HC Refers To Full Bench","(not found)","Andhra Pradesh High Court","The court is referring a matter concerning Rule 12(10) of Central Sales Tax Rules to the Chief Justice for a Full Bench decision.","https://www.livelaw.in/tax-cases/section-1210-central-sale-tax-rt-rules-whether-form-h-can-be-filed-after-assessment-proceedings-akin-to-form-c-f-db-of-aphc-directs-matter-to-be-placed-before-chief-for-reference-to-full-bench-282350"
"https://www.livelaw.in/high-court/telangana-high-court","Denied Effective Defence, Legal Assistance During Trial: Telangana HC Sets Aside Conviction For Dowry Demand & Murder, Orders De-Novo Trial","(not found)","Telangana High Court","While setting aside a man's conviction for murder of his wife, cruelty and for demanding dowry, the Telangana High Court directed a 'fresh de novo trial' after noting that the accused was not properly represented by a counsel before the trial court.","https://www.livelaw.in/high-court/telangana-high-court/telangana-high-court-judgment-criminal-case-and-accused-right-of-legal-representation-282770"
"https://www.livelaw.in/high-court/jammu-kashmir","""Informed Of Grounds Of Arrest"": J&K High Court Dismisses Habeas Corpus Plea By Ex-Bar President Mian Qayoom Against Arrest In Murder Case","(not found)","J&K High Court","The Jammu and Kashmir and Ladakh High Court dismissed the habeas corpus petition filed by former Bar President Mian Abdul Qayoom, affirming he had been informed of the grounds of his arrest.","https://www.livelaw.in/high-court/jammu-kashmir/jk-high-court-informed-of-arrest-grounds-jk-high-court-dismisses-habeas-corpus-plea-of-ex-bar-president-mian-qayoom-284554"
"https://www.livelaw.in/high-court/manipur-high-court","Manipur High Court Orders Withdrawal Of Pending Criminal Case Against Mizo National Front Members For Offences During 1984 Underground Movement","2024-07-23","Manipur High Court","The court directed the withdrawal of a pending criminal case against MNF personnel as per assurance from the Union Government.","https://www.livelaw.in/high-court/manipur-high-court/manipur-high-court-orders-withdrawal-of-pending-case-against-mizo-national-front-members-for-offences-committed-during-underground-activities-264406"
"https://www.livelaw.in/high-court/madras-high-court","Madras High Court Asks Director Of Medical Education To Conduct Awareness Programmes To Update LGBTQ+ Issues, Include Speakers From Community","(not found)","Madras High Court","The Madras High Court directed the Director of Medical Education, Government of Tamil Nadu to conduct awareness programs for LGBTQIA+ issues.","https://www.livelaw.in/high-court/madras-high-court/madras-high-court-awarness-program-including-speakers-from-lgbtqia-community-284356"
"https://www.livelaw.in/high-court/madhya-pradesh-high-court","Mutation | Tehsildar Can't Relegate A Person To Civil Court To Seek Declaration That He Is Legal Representative Of Deceased Owner: MP High Court","(not found)","Madhya Pradesh High Court","Tehsildar cannot relegate a person to Civil Court for declaration as the legal representative for property mutation.","https://www.livelaw.in/high-court/madhya-pradesh-high-court/madhya-pradesh-high-court-ruling-legal-representative-land-mutation-mp-land-revenue-code-283409"
"https://www.livelaw.in/high-court/chattisgarh-high-court","'Celebrating Birthdays In Middle Of Road Has Become A Fashion': Chhattisgarh HC Takes Suo Moto Cognizance Of Raipur Incident","(not found)","Chhattisgarh High Court","Chhattisgarh HC took suo moto cognizance of a birthday celebration disrupting public traffic in Raipur.","https://www.livelaw.in/high-court/chattisgarh-high-court/chhattisgarh-high-court-suo-moto-cognizance-raipur-celebrating-birthdays-middle-of-road-fashion-282895"
"https://www.livelaw.in/high-court/bombay-high-court","14 Y/O Girl Had 'Sufficient Knowledge & Capacity' To Understand Her Actions: Bombay HC Grants Bail To POCSO Accused","(not found)","Bombay High Court","The Bombay High Court on Monday granted bail to a 24-year-old man booked for raping a 14-year-old minor girl, noting that the victim had 'sufficient knowledge' and 'capacity' to know the 'full import of her actions' as she 'voluntarily' stayed with the accused for 4 days. In its 10-page order, a bench of Justice Milind Jadhav considered the statements of the victim wherein she said…","https://www.livelaw.in/high-court/bombay-high-court/bombay-high-court-14-year-old-victim-girl-sufficient-knowledge-capacity-actions-grants-bail-pocso-accused-284582"
"https://www.livelaw.in/high-court/rajasthan-high-court","No Vicarious Liability: Rajasthan HC Quashes FIR Against Daughter Registered After Father In Criminal Case Transferred Her Some Money","(not found)","Rajasthan High Court","FIR quashed against daughter; no vicarious liability for money transferred by father involved in cheating case.","https://www.livelaw.in/high-court/rajasthan-high-court/rajasthan-hc-quashes-fir-daughter-arrayed-receiving-money-from-father-charged-with-cheating-vicarious-liability-not-applicable-284090"
"https://www.livelaw.in/high-court/karnataka-high-court","Karnataka High Court Reserves Order On Interim Plea To Stay Notification Appointing State CIC, Information Commissioners","(not found)","Karnataka High Court","The court reserved its order on staying the appointment of State CIC and Information Commissioners.","https://www.livelaw.in/high-court/karnataka-high-court/karnataka-hc-reserves-order-interim-plea-sought-seeking-to-stay-notification-appointing-state-chief-information-commissioner-and-information-commissioners-284262"
"https://www.livelaw.in/high-court/uttarakhand-high-court","'Unfortunate & Shameless Incident In Devbhoomi': High Court Takes Suo Moto Note Of Roorkee Clash Between MLA & BJP Leader","(not found)","Uttarakhand High Court","Uttarakhand High Court took suo moto cognizance of a clash, directing local officials to file affidavits.","https://www.livelaw.in/high-court/uttarakhand-high-court/uttarakhand-high-court-unfortunate-shameless-devbhoomi-suo-moto-cognizance-roorkee-clash-kunwar-champion-umesh-kumar-282890"
"https://www.livelaw.in/high-court/calcutta-high-court","Courts Must Be Pragmatic In Criminal Cases Arising From Matrimonial Disputes, Tendency To Implicate Husband & His Relatives Not Uncommon: Calcutta HC","(not found)","Calcutta High Court","The Calcutta High Court observed a tendency to implicate husbands and relatives in matrimonial dispute-related criminal cases.","https://www.livelaw.in/high-court/calcutta-high-court/not-uncommon-to-implicate-husband-his-relatives-in-criminal-cases-due-to-matrimonial-dispute-courts-should-consider-pragmatic-reality-calcutta-high-court-283782"
"https://www.livelaw.in/high-court/kerala-high-court","Consolidated SCN Involving Multiple Assessment Years Can Be Issued Only When Common Period Of Adjudication Exists: Kerala High Court","(not found)","Kerala High Court","The Kerala High Court stated that consolidated show cause notice involving multiple assessment years can be issued when common period of adjudication exists. ""Issuing a consolidated show cause notice covering various financial/assessment years would cause prejudice to an assessee who would not get the full period envisaged for adjudication under the Statute, if that period…","https://www.livelaw.in/tax-cases/kerala-high-court-consolidated-scn-involving-multiple-assessment-years-issued-only-when-common-period-adjudication-exists-284525"
"https://www.livelaw.in/high-court/gujarat-high-court","458 Notices Issued Against Unauthorized Religious Structures On Public Roads: State Tells Gujarat High Court","(not found)","Gujarat High Court","The Gujarat High Court asked the State to report on the decisions taken by the committees over unauthorized religious structures in public places.","https://www.livelaw.in/high-court/gujarat-high-court/gujarat-high-court-suo-motu-pil-unauthorized-religious-structures-committee-decision-283783"
"https://www.livelaw.in/high-court/tripura-high-court","[S.354 IPC] Tripura High Court Sets Aside Conviction Citing Lack Of Evidence, Says IO Didn't Collect Injury Report","(not found)","Tripura High Court","Tripura High Court overturned a conviction under IPC 354 due to insufficient evidence and lack of injury report collection.","https://www.livelaw.in/high-court/tripura-high-court/tripura-high-court-section-354-ipc-conviction-overturned-lack-of-evidence-281281"
"https://www.livelaw.in/high-court/sikkim-high-court","[O 14 R 2 CPC] Trial Court Can't Decide Question Of Limitation As Preliminary Issue If It Involves Mixed Question Of Facts & Law: Sikkim HC","(not found)","Sikkim High Court","The Sikkim High Court held that a trial court cannot decide a limitation issue as preliminary if it involves mixed facts and law.","https://www.livelaw.in/high-court/sikkim-high-court/sikkim-high-court-ruling-trial-court-decision-application-order-16-rule-2-cpc-limitation-period-preliminary-issue-262258"
"https://www.livelaw.in/high-court/madhya-pradesh-high-court","Governor Can't Punish Guilty Govt Official By Dismissal Under Rules, Can Only Withhold/Withdraw Pension For Misconduct: Madhya Pradesh HC","(not found)","Madhya Pradesh High Court","The Governor can only withhold/withdraw pension for misconduct under the pension rules but cannot impose dismissal.","https://www.livelaw.in/high-court/madhya-pradesh-high-court/madhya-pradesh-high-court-ruling-pension-withheld-madhya-pradesh-civil-services-pension-rules-283345"
"https://www.livelaw.in/high-court/manipur-high-court","Manipur High Court Quashes Criminal Case Against Cabinet Minister Thongam Biswajit Singh After Settlement With Complainant","2024-07-23","Manipur High Court","The Manipur High Court quashed the criminal case against Cabinet Minister Thongam Biswajit Singh after a settlement was reached with the complainant.","https://www.livelaw.in/high-court/manipur-high-court/manipur-high-court-thongam-biswajit-singh-criminal-case-quashed-264366"
"https://www.livelaw.in/high-court/jharkhand-high-court","Arbitral Tribunal Not Bound By Strict Rigors Of CPC, Amendment Permissible At Any Stage Of Proceedings: Jharkhand High Court","(not found)","Jharkhand High Court","Jharkhand HC stated Arbitral Tribunal can amend proceedings anytime, not bound by CPC's strict rules.","https://www.livelaw.in/arbitration-cases/arbitral-tribunals-not-bound-by-strict-rigors-of-cpc-amendment-permissible-determining-real-question-between-parties-jharkhand-high-court-282033"
"https://www.livelaw.in/high-court/madras-high-court","Madras HC Declines Student's Plea To Condone Attendance Shortage, Says It Would Amount To Mocking Students Who Attend Classes Regularly","(not found)","Madras High Court","The Madras High Court refused relief to a student seeking condonation of deficiency of attendance.","https://www.livelaw.in/high-court/madras-high-court/madras-high-court-student-plea-condone-attendance-shortage-dismissed-284307"
"https://www.livelaw.in/high-court/patna-high-court","Purchaser Can Get Title Conveyed Only If Seller Has Title To Property: Patna High Court","(not found)","Patna High Court","The Patna High Court has reiterated that a purchaser can acquire a valid title to a property only if the seller possesses a legal title to transfer.","https://www.livelaw.in/high-court/patna-high-court/patna-high-court-purchaser-can-get-title-conveyed-only-if-seller-title-property-284448"
"https://www.livelaw.in/high-court/delhi-high-court","AO Becomes 'Functus Officio' After Closure Of Assessment, Must Put Relevant Incriminating Material To Assessee To Re-Confer Jurisdiction: Delhi HC","(not found)","Delhi High Court","The Delhi High Court has made it clear that after the closure of assessment proceedings, the Assessing Officer becomes 'functus officio'.","https://www.livelaw.in/high-court/delhi-high-court/ao-becomes-functus-officio-after-closure-of-assessment-must-put-relevant-incriminating-material-to-assessee-to-re-confer-jurisdiction-delhi-high-court-284569"
"https://www.livelaw.in/high-court/all-high-courts","Delhi High Court Again Reschedules Date Of Elections To All Bar Associations To March 21","(not found)","Delhi High Court","The court postponed the date of bar association elections due to logistics involving the election commission.","https://www.livelaw.in/high-court/delhi-high-court/delhi-high-court-reschedules-election-date-all-bar-associations-march-21-284717"
"https://www.livelaw.in/high-court/karnataka-high-court","S. 91 CRPC | Accused Cannot Be Directed To Secure Documents Related To Case From Authorities Using RTI Act: Karnataka HC","(not found)","Karnataka High Court","The court stated that accused should not be driven to secure documents under RTI when filing under Section 91 CrPC.","https://www.livelaw.in/high-court/karnataka-high-court/karnataka-hc-section-91-crpc-accused-cannot-be-directed-to-secure-documents-related-to-case-from-authorities-using-rti-act--284237"
"https://www.livelaw.in/high-court/rajasthan-high-court","Uncorroborated Expert Evidence Not Enough To Convict When Key Witnesses Turn Hostile: Rajasthan High Court Upholds Acquittal In POCSO Case","(not found)","Rajasthan High Court","Acquittal upheld; conviction cannot be based solely on expert evidence if key witnesses turn hostile.","https://www.livelaw.in/high-court/rajasthan-high-court/cannot-convict-based-on-fsldna-reports-key-witnesses-including-victim-turned-hostile-rajasthan-hc-upholds-acquittal-pocso-case-284085"
"https://www.livelaw.in/high-court/uttarakhand-high-court","Concept Of Appointing Named Arbitrator Who Is An Interested Party Is No Longer Sustainable: Uttarakhand High Court","(not found)","Uttarakhand High Court","Uttarakhand High Court held that appointing an interested party as an arbitrator is not sustainable.","https://www.livelaw.in/arbitration-cases/uttarakhand-high-court-clause-allowing-interested-party-to-appoint-arbitrator-as-invalid-281534"
"https://www.livelaw.in/high-court/telangana-high-court","Witness' Entry At Trap Venue Doubtful, Bribe Demand Not Proved Beyond Reasonable Doubt: Telangana HC Quashes Conviction Under PC Act","(not found)","Telangana High Court","Setting aside the conviction of an assistant engineer under Prevention of Corruption Act for allegedly demanding a bribe, the Telangana High Court said that the prosecution had failed to prove beyond reasonable doubt that the officer demanded a bribe.","https://www.livelaw.in/high-court/telangana-high-court/telangana-high-court-ruling-proof-of-bribe-demand-prevention-of-corruption-act-282766"
"https://www.livelaw.in/high-court/jammu-kashmir","Petitioner An Indian Citizen, Needs Legal Representation: J&K High Court Grants Consular Access To Kashmiri Engineer Detained In Saudi Arabia","(not found)","J&K High Court","The Jammu and Kashmir High Court has admitted a writ petition filed by the wife of a detainee and directed the Indian Embassy in Riyadh, Saudi Arabia to file an affidavit regarding the detainee's status.","https://www.livelaw.in/high-court/jammu-kashmir/petitioner-indian-citizen-needs-legal-representation-court-granted-consular-access-kashmiri-engineer-detained-abroad-under-ambiguous-circumstances-284520"
"https://www.livelaw.in/high-court/gujarat-high-court","Clear Discrimination: Gujarat High Court Orally Remarks After Woman Claims CRPF Denied Her Promotion For Being HIV+","(not found)","Gujarat High Court","The court orally remarked that promotion cannot be denied in ministerial posts because of health issues, after a woman alleged discrimination due to her HIV status.","https://www.livelaw.in/high-court/gujarat-high-court/gujarat-high-court-denial-of-promotion-hiv-positive-person-crpf-recruitment-rules-283749"
"https://www.livelaw.in/high-court/manipur-high-court","Non-Communication Of Reassessment And Demand Notice Within Time: Manipur High Court Quashes Assessment","2022-11-06","Manipur High Court","The court held reassessment by the Income Tax Officer without timely communication invalid.","https://www.livelaw.in/high-court/manipur-high-court/non-communication-reassessment-demand-notice-manipur-high-court-assessment-264112"
"https://www.livelaw.in/high-court/tripura-high-court","Tripura High Court Seeks Updated Statistics Of HIV/ AIDS Patients In State","(not found)","Tripura High Court","Tripura High Court requested updated data from the state AIDS control society regarding the current state of HIV/AIDS cases.","https://www.livelaw.in/high-court/tripura-high-court/tripura-high-court-aids-control-statistics-of-hiv-patients-280746"
"https://www.livelaw.in/high-court/madhya-pradesh-high-court","'Illegality' In Recognizing Colleges: Madhya Pradesh HC Warns Of CBI Enquiry If State/Nursing Council Doesn't Produce Missing CCTV, Files","(not found)","Madhya Pradesh High Court","The court warned of a CBI enquiry over irregularities if the State fails to produce missing CCTV footage/files.","https://www.livelaw.in/high-court/madhya-pradesh-high-court/madhya-pradesh-high-court-cctv-footage-missing-mp-nursing-council-283262"
"https://www.livelaw.in/high-court/patna-high-court","Breath Analyzer Test Is Not Conclusive Proof Of Alcohol Consumption: Patna High Court Quashes FIR","(not found)","Patna High Court","The Patna High Court has reiterated that a breathalyzer test alone is not conclusive proof of alcohol consumption and the same cannot be the sole basis of criminal prosecution under the Bihar Prohibition and Excise Act, 2016.","https://www.livelaw.in/high-court/patna-high-court/patna-high-court-breath-analyzer-test-insufficient-proof-alcohol-consumption-284411"
"https://www.livelaw.in/high-court/chattisgarh-high-court","Ordinarily Courts Shouldn't Interfere With Invocation Or Encashment Of A Bank Guarantee If It Adheres To Guarantee Terms : Chhattisgarh HC","(not found)","Chhattisgarh High Court","Chhattisgarh HC denied relief to Sutlej Textiles, stressing non-interference with bank guarantees meeting terms.","https://www.livelaw.in/high-court/chattisgarh-high-court/chhattisgarh-high-court-shouldnt-interfere-invocation-encashment-bank-guarantee-282778"
"https://www.livelaw.in/high-court/rajasthan-high-court","Proceedings Against Delinquent Employee Are Abated On His Death Since No One Else Can Effectively Defend Allegations: Rajasthan High Court","(not found)","Rajasthan High Court","Disciplinary proceedings abate on employee's death as no one else can adequately defend.","https://www.livelaw.in/high-court/rajasthan-high-court/rajasthan-high-court-delinquent-employee-death-disciplinary-action-abated-284089"
"https://www.livelaw.in/high-court/jharkhand-high-court","Advocate Not Liable To Verify Fake Documents Provided By Client For Firm Registration To Evade Tax: Jharkhand High Court","(not found)","Jharkhand High Court","Jharkhand HC held advocate not responsible for verifying client's fake documents for tax evasion.","https://www.livelaw.in/high-court/jharkhand-high-court/jharkhand-high-court-advocate-liability-fake-documents-verification-tax-evasion-281780"
"https://www.livelaw.in/high-court/karnataka-high-court","Karnataka High Court Weekly Roundup: February 10 To February 16, 2025","(not found)","Karnataka High Court","Summary of cases from February 10 to February 16, 2025.","https://www.livelaw.in/high-court/karnataka-high-court/karnataka-high-court-weekly-digest-february-10-to-february-16-2025-284121"
"https://www.livelaw.in/high-court/sikkim-high-court","Mere Technicalities Ought Not To Impede Justice: Sikkim HC Condones Delay In Filing Appeal By Accused Who Were Unable To Engage Private Counsel","(not found)","Sikkim High Court","The Sikkim High Court condoned a delay in filing an appeal due to the inability of the accused to engage private counsel timely.","https://www.livelaw.in/high-court/sikkim-high-court/sikkim-high-court-ruling-filling-criminal-appeal-delay-and-condonation-of-delay-261595"
"https://www.livelaw.in/high-court/kerala-high-court","Compassionate Employment Cannot Be Denied To Dependents Who Have Been 'Fighting For Claim' By Fixing Subsequent Cut-Off Date: Kerala HC","(not found)","Kerala High Court","The Kerala High Court recently stated that when the benefits of a compassionate employment scheme have been extended to the dependants of employees of private aided colleges, then neither the government nor the college authorities can deny these benefits to the dependants who have been fighting for this cause by fixing a subsequent cut-off date for availing the benefit of the scheme.In this…","https://www.livelaw.in/high-court/kerala-high-court/kerala-high-court-compassionate-employment-scheme-dependants-fighting-claim-subsequent-cut-off-date-284524"
"https://www.livelaw.in/high-court/allahabad-high-court","Narsinghanand Case | Can A Citizen's Dissatisfaction With State Action Be Considered 'Subversive' Activity? : Asks Allahabad HC On Zubair's Plea","(not found)","Allahabad High Court","During the hearing, the Allahabad HC extended the stay on Zubair's arrest, questioning if dissatisfaction with state action is subversive.","https://www.livelaw.in/high-court/allahabad-high-court/allahabad-high-court-yati-narsinghanand-citizen-dissatisfaction-state-action-subversive-activity-mohammed-zubair-plea-284162"
"https://www.livelaw.in/high-court/telangana-high-court","Mere Recovery Of Bribe Without Any Proof Is Not Enough To Convict: Telangana High Court Sets Aside Officer's Conviction Under PC Act","(not found)","Telangana High Court","Setting aside the conviction of a junior engineer who allegedly sought a bribe for clearing the pending bills of a contractor, the Telangana High Court reiterated that mere recovery of illegal gratification would not be sufficient to convict an individual.","https://www.livelaw.in/high-court/telangana-high-court/telangana-high-court-ruling-trap-proceedings-bribery-case-prevention-of-corruption-act-282741"
"https://www.livelaw.in/high-court/delhi-high-court","Failure To Attach Impugned Arbitral Award Along With Section 34 Application Would Render Filing Non-Est: Delhi High Court","(not found)","Delhi High Court","A full bench of Delhi High Court held that if the party challenging an award u/s 34 does not attach the impugned arbitral award with the application, it would render the filing non-est.","https://www.livelaw.in/arbitration-cases/delhi-high-court-failure-to-attach-impugned-arbitral-award-under-challenge-along-with-section-34-application-render-filing-non-est-284567"
"https://www.livelaw.in/high-court/manipur-high-court","'Similarly Situated Person Can't Be Left Out': Manipur HC On State's Decision Excluding Veterinary Officer From Benefit Of Enhanced Retirement Age","2024-07-08","Manipur High Court","The Manipur High Court struck down a state government notification that excluded certain officers from enhanced retirement age benefits.","https://www.livelaw.in/high-court/manipur-high-court/manipur-high-court-equality-veterinary-officer-retirement-age-enhancement-262609"
"https://www.livelaw.in/high-court/uttarakhand-high-court","Uttarakhand High Court Rejects Plea Against OBC Reservation For Almora Mayor Post, Cites Election Process Bar","(not found)","Uttarakhand High Court","Uttarakhand High Court dismissed appeal challenging OBC reservation for Almora Mayor post due to election process bar.","https://www.livelaw.in/high-court/uttarakhand-high-court/uttarakhand-high-court-rejects-plea-against-obc-reservation-for-almora-mayor-post-cites-election-process-bar-281206"
"https://www.livelaw.in/high-court/madras-high-court","'Foisted False Case With Malafide Intention': Madras High Court Transfers Cases Against Whistleblower-Journalist To CB-CID","(not found)","Madras High Court","The Madras High Court transferred cases against a whistleblower journalist to the CB-CID citing malicious intentions by the police.","https://www.livelaw.in/high-court/madras-high-court/madras-high-court-false-cases-against-whistleblower-journalist-transfer-to-cbcid-284298"
"https://www.livelaw.in/high-court/jammu-kashmir","Offence Being Part Of Commercial Transaction Alone Not Enough To Avoid Trial: J&K High Court","(not found)","J&K High Court","The Jammu and Kashmir and Ladakh High Court held that merely because the offence was committed during a commercial transaction, it would not suffice to conclude that the complaint does not warrant a trial.","https://www.livelaw.in/high-court/jammu-kashmir/jammu-and-kashmir-high-court-commercial-transaction-alone-not-enough-to-avoid-trial-court-upholds-prima-facie-case-in-106-crore-fraud-allegation-284464"
"https://www.livelaw.in/high-court/gujarat-high-court","Municipality Can't Simply Deny Allegations Of Failure To Use State Grant, Should Give Details: Gujarat High Court","(not found)","Gujarat High Court","The court has directed the State to decide the representation of MLA Kandhal Jadeja, who alleged non-completion of work for which a grant was given to Kutiyana Nagarpalika.","https://www.livelaw.in/high-court/gujarat-high-court/gujarat-high-court-directs-representation-mla-kandhal-jadeja-kutiyana-grant-utilization-283715"
"https://www.livelaw.in/high-court/tripura-high-court","Employer Is Obligated To Furnish Reasons For Not Filling-Up Vacant Govt Posts : Tripura High Court","(not found)","Tripura High Court","Tripura High Court highlighted government's duty to explain unfilled job positions, though its jurisdiction for filling them is limited.","https://www.livelaw.in/high-court/tripura-high-court/tripura-high-court-vacant-government-jobs-not-filled-280280"
"https://www.livelaw.in/high-court/rajasthan-high-court","Availing Employee's Services Without Pay Violates Fundamental Right Against 'Begar': Rajasthan HC Slams State Over Unpaid Dues Since 2016","(not found)","Rajasthan High Court","Unpaid government dues since 2016 violate rights; the court criticized the state for exploitative practices.","https://www.livelaw.in/high-court/rajasthan-high-court/rajasthan-hc-availing-employees-services-without-paying-salary-violative-of-articles-21-and-23-states-act-exploitative-284008"
"https://www.livelaw.in/high-court/madhya-pradesh-high-court","High Court Is A 'Superior Custodian' Than CWC: Madhya Pradesh HC Directs State To Produce Children Allegedly Rescued From Their Parents","(not found)","Madhya Pradesh High Court","The High Court asserted its status as a superior custodian while directing the production of children rescued from parents.","https://www.livelaw.in/high-court/madhya-pradesh-high-court/madhya-pradesh-high-court-child-welfare-committee-children-illegal-detention-283201"
"https://www.livelaw.in/high-court/all-high-courts","Delhi High Court Junks PIL Against 'Illegal Constructions' At Ajmeri Gate, Imposes ₹10K Costs","(not found)","Delhi High Court","The court dismissed a PIL against illegal constructions at Ajmeri Gate, imposing Rs. 10,000 costs on the petitioner.","https://www.livelaw.in/high-court/delhi-high-court/delhi-high-court-pil-illegal-constructions-ajmeri-gate-10k-costs-284708"
"https://www.livelaw.in/high-court/chattisgarh-high-court","Chhattisgarh HC Orders Criminal Action Against Complainant In Cash-For-Job Case, Warns Public Against Falling Prey To Touts","(not found)","Chhattisgarh High Court","Chhattisgarh HC directed criminal prosecution against a complainant in cash-for-job scheme.","https://www.livelaw.in/high-court/chattisgarh-high-court/chhattisgarh-high-court-criminal-action-complainant-paid-money-securing-job-cash-for-job-282462"
"https://www.livelaw.in/high-court/patna-high-court","Procedural Impediments In Govt Machinery Not 'Sufficient Cause' For Condoning Delay In Filing Appeal U/S 37 Of Arbitration Act: Patna High Court","(not found)","Patna High Court","The Patna High Court Bench of Justice Ramesh Chand Malviya has held that procedural impediments in the government machinery are not a 'sufficient cause' for condoning the delay in filing the appeal.","https://www.livelaw.in/arbitration-cases/procedural-impediments-in-government-machinery-not-a-sufficient-cause-condoning-delay-filing-appeal-us-37-of-arbitration-act-patna-high-court-281886"
"https://www.livelaw.in/high-court/sikkim-high-court","Defence Failed To Challenge Genuineness Of Birth Certificate: Sikkim High Court Upholds Trial Court's Determination Of POCSO Victim's Age","(not found)","Sikkim High Court","The High Court concurred with the trial court's age determination for a POCSO victim, as genuineness was not challenged.","https://www.livelaw.in/high-court/sikkim-high-court/sikkim-high-court-upholds-age-determination-of-victim-despite-erroneous-appreciation-of-evidence-cites-defences-failure-to-challenge-evidence-of-victims-age-261048"
"https://www.livelaw.in/high-court/uttarakhand-high-court","'Admitted Student Can't Be Asked To Pay Revised Fees During Ongoing Course', Uttarakhand HC Quashes Retrospective Fee Hike In Ayurveda Colleges","(not found)","Uttarakhand High Court","Uttarakhand High Court quashed the decision to impose revised fees retrospectively on students of Ayurveda colleges.","https://www.livelaw.in/high-court/uttarakhand-high-court/uttarakhand-high-court-quashes-retrospective-fee-hike-in-ayurveda-colleges-280915"
